Event ID,Team 1 ID,RatingTotal,Rank
2365,5158,1,30467,
2365,6294,0,895,
2365,6403,1,25072,
2365,6569,0,663,
2365,6765,0,76444,
2366,5293,1,0532,
2366,5607,1,05034,
2366,5680,1,05194,
2366,6010,1,03917,
2366,6161,1,1628,
2366,7066,1,28422,
2366,7127,1,06,
2366,7128,0,782,
2366,7129,0,865,
2366,7130,1,0635,
2366,7133,0,879,
2366,7134,0,915,
2366,7135,0,977,
2366,7136,0,707,
2367,5422,1,039,
2367,5752,0,982,
2367,5991,1,0865,
2367,6137,1,00646,
2367,6615,1,06156,
2367,6665,1,346,
2367,6667,0,7625,
2367,7010,0,9905,
2368,5005,0,88108,
2368,5752,1,25625,
2368,5973,1,12923,
2368,5974,0,93261,
2368,6137,1,16255,
2368,6211,1,20254,
2368,6301,0,87062,
2368,6386,0,93809,
2368,6615,1,16623,
2368,6673,1,175,
2368,6680,1,04493,
2368,6736,0,96723,
2368,7010,1,25615,
2368,7106,0,81954,
2369,4411,1,20315,
2369,4494,1,14954,
2369,4608,1,02161,
2369,4991,1,16108,
2369,5310,1,05116,
2369,5378,1,00975,
2369,5395,0,95291,
2369,5422,1,11563,
2369,5988,0,86438,
2369,5991,1,10102,
2369,5995,1,07954,
2369,6665,1,07293,
2369,6667,1,05092,
2369,7059,0,9582,
2369,7175,0,961,
2370,5378,1,16,
2370,6902,0,918,
2371,6290,0,864,
2371,6680,1,321,
2372,6161,1,425,
2372,7139,0,789,
2373,4501,1,063,
2373,4688,0,998,
2373,4894,0,618,
2373,5310,1,03,
2373,6368,0,944,
2373,6923,0,636,
2373,7028,0,9645,
2373,7059,1,3175,
2373,7120,1,135,
2373,7123,1,114,
2373,7140,1,012,
2373,7142,1,084,
2373,7143,0,992,
2373,7144,0,938,
2373,7145,1,155,
2373,7146,0,936,
2374,5154,1,09,
2374,5158,1,2945,
2374,6403,1,128,
2374,6764,0,778,
2375,6279,1,0944,
2375,6586,1,248,
2375,7153,0,91467,
2375,7154,1,0315,
2376,6780,1,16368,
2376,7147,0,7255,
2376,7149,1,3325,
2376,7151,1,04474,
2377,5929,1,2615,
2377,7018,1,0395,
2377,7148,0,9725,
2377,7150,0,9975,
2379,4690,1,0835,
2379,6762,1,2824,
2379,6970,0,834,
2379,7188,0,90267,
2380,4501,0,869,
2380,4688,1,2998,
2380,4869,1,084,
2380,5310,1,06275,
2380,5395,1,091,
2380,5929,0,9558,
2380,5988,0,744,
2380,6134,1,0984,
2380,6651,1,07733,
2380,6667,1,255,
2380,6724,0,98917,
2380,6865,0,80933,
2380,6896,0,9305,
2380,6959,1,02533,
2380,7020,1,07466,
2380,7028,1,0358,
2380,7059,1,213,
2380,7073,0,6715,
2380,7175,1,055,
2380,7331,0,931,
2381,4576,1,0866,
2381,6251,0,974,
2381,6473,0,97134,
2381,7158,1,35875,
2382,4688,1,1224,
2382,4869,0,987,
2382,5310,1,15287,
2382,5422,1,0485,
2382,5929,1,11943,
2382,6134,1,1895,
2382,6407,0,567,
2382,6651,1,2335,
2382,6865,0,92467,
2382,6923,0,544,
2382,7020,1,046,
2382,7059,1,393,
2382,7060,0,842,
2382,7073,0,695,
2382,7101,0,868,
2382,7159,0,822,
2383,4602,1,279,
2383,4682,0,756,
2383,6368,0,948,
2383,6549,0,9,
2383,6683,1,08,
2383,6998,0,94466,
2383,7018,0,9885,
2383,7119,0,911,
2383,7124,1,028,
2383,7145,1,042,
2383,7146,0,622,
2383,7160,0,776,
2383,7161,1,276,
2383,7162,1,269,
2383,7164,1,117,
2383,7165,0,838,
2384,4559,0,938,
2384,4674,1,072,
2384,6134,0,9955,
2384,6221,1,31333,
2384,6683,0,914,
2384,6724,1,2805,
2384,6923,0,858,
2384,7039,1,13,
2384,7120,0,996,
2384,7123,0,816,
2384,7124,1,
2384,7169,0,898,
2384,7178,0,922,
2384,7179,0,909,
2384,7180,0,798,
2385,7166,0,841,
2385,7167,1,302,
2386,4791,1,08243,
2386,5293,0,97943,
2386,5680,1,13871,
2386,6010,1,09971,
2386,6161,0,9892,
2386,6176,1,247,
2386,6468,0,88867,
2386,7077,1,11667,
2386,7170,1,02872,
2387,6000,0,96439,
2387,6587,1,22025,
2387,6771,1,023,
2387,6788,0,939,
2387,6799,0,988,
2387,6874,0,96786,
2387,6947,1,14121,
2387,7081,1,04,
2388,6618,1,12358,
2388,6619,0,99267,
2388,6621,1,30834,
2388,6785,0,944,
2388,6789,1,2231,
2388,7012,0,94925,
2388,7081,0,90796,
2388,7176,0,92233,
2388,7240,1,128,
2389,4690,1,10333,
2389,6762,0,921,
2389,6970,0,95267,
2389,7213,1,303,
2390,4501,1,017,
2390,4688,1,006,
2390,4876,0,8045,
2390,5144,1,07635,
2390,5378,1,07878,
2390,5422,1,29,
2390,5991,1,11416,
2390,6134,1,06412,
2390,6298,0,87067,
2390,6665,1,24286,
2390,6737,1,08367,
2390,6762,1,15934,
2390,6902,0,9691,
2390,7243,1,1713,
2390,7262,1,01086,
2390,7268,1,05514,
2390,7310,0,9495,
2390,7326,1,208,
2390,7329,0,604,
2390,7331,1,08563,
2391,4773,1,018,
2391,6587,1,105,
2391,6618,1,1168,
2391,6947,0,946,
2392,4554,1,107,
2392,4982,1,0295,
2393,4688,1,148,
2393,6686,0,834,
2393,6758,1,246,
2393,7181,0,754,
2394,7145,1,346,
2394,7182,0,876,
2395,4494,0,99267,
2395,4591,0,95191,
2395,5422,1,2365,
2395,5929,0,9268,
2395,6665,1,11743,
2395,6667,1,05922,
2395,6902,1,31088,
2395,7175,0,781,
2397,5310,1,15931,
2397,5988,1,20286,
2397,6651,1,10373,
2397,6724,0,962,
2397,6923,0,957,
2397,7020,0,93362,
2397,7060,0,9645,
2397,7145,1,15279,
2398,4865,1,1136,
2398,6502,1,279,
2398,6504,0,94,
2398,6773,1,24833,
2398,6898,0,625,
2398,6908,0,875,
2398,7024,1,09633,
2398,7086,0,95934,
2399,4501,1,2,
2399,4602,1,036,
2399,4686,1,048,
2399,4688,1,147,
2399,5310,1,238,
2399,5929,1,39,
2399,6134,1,422,
2399,6756,0,838,
2399,6902,1,341,
2399,7189,0,872,
2399,7190,0,596,
2399,7191,0,768,
2399,7192,0,332,
2399,7193,1,049,
2399,7194,0,432,
2399,7195,0,894,
2400,5727,1,073,
2400,6263,0,994,
2400,6832,1,112,
2400,6944,1,256,
2400,7018,0,946,
2400,7124,1,421,
2400,7140,0,698,
2400,7145,0,822,
2400,7169,1,108,
2400,7172,0,622,
2400,7194,0,554,
2400,7195,1,237,
2400,7196,0,816,
2400,7197,1,112,
2400,7198,1,156,
2401,4559,1,201,
2401,4602,1,2015,
2401,4686,0,674,
2401,5412,0,972,
2401,5929,0,662,
2401,6724,1,244,
2401,6756,1,116,
2401,6851,1,09834,
2401,6978,0,852,
2401,7018,1,016,
2401,7028,0,572,
2401,7039,1,053,
2401,7145,1,4335,
2401,7199,0,808,
2401,7200,0,666,
2401,7201,0,96,
2402,4501,1,21534,
2402,4602,1,044,
2402,5310,0,9895,
2402,5422,1,2332,
2402,5727,0,90667,
2402,5988,0,809,
2402,5995,1,268,
2402,6134,1,0325,
2402,6651,1,0875,
2402,6667,1,2516,
2402,6851,0,702,
2402,6902,1,177,
2402,6944,0,795,
2402,7124,0,957,
2402,7145,0,81,
2402,7197,0,83533,
2403,4643,0,774,
2403,6301,1,122,
2403,6386,1,199,
2403,7010,1,104,
2403,7105,1,108,
2403,7216,0,998,
2403,7217,0,904,
2404,4643,0,568,
2404,4773,0,992,
2404,6301,1,049,
2404,6386,1,088,
2404,7106,1,255,
2404,7220,1,104,
2404,7222,1,008,
2405,4773,1,0205,
2405,6170,0,732,
2405,6386,0,986,
2405,7106,1,292,
2405,7217,0,998,
2405,7223,0,812,
2405,7225,0,916,
2406,5005,0,651,
2406,5973,1,2076,
2406,5974,0,794,
2406,5996,1,04983,
2406,6137,1,2885,
2406,6211,1,0555,
2406,6290,0,848,
2406,6301,0,803,
2406,6615,1,3375,
2406,6673,1,031,
2406,6680,1,24216,
2406,6736,1,03133,
2406,7010,1,3045,
2406,7105,0,617,
2406,7106,0,623,
2406,7220,0,839,
2407,4411,1,03008,
2407,4494,1,0015,
2407,4501,0,74133,
2407,4608,1,01633,
2407,4991,0,771,
2407,5378,1,2592,
2407,5422,1,2005,
2407,5752,1,0475,
2407,5991,0,863,
2407,5995,1,1936,
2407,6137,1,11915,
2407,6615,1,3051,
2407,6665,1,12366,
2407,6667,1,01033,
2407,6680,0,495,
2407,7010,0,85267,
2408,5153,0,7505,
2408,5154,0,98286,
2408,5158,1,27429,
2408,6294,1,19834,
2408,6403,1,1047,
2408,6569,0,89034,
2409,4863,1,31509,
2409,4864,0,873,
2409,4865,1,17175,
2409,6502,1,08125,
2409,6504,1,31838,
2409,6635,1,1065,
2409,6773,1,30417,
2409,6790,0,83267,
2409,6899,1,01175,
2409,6908,1,249,
2409,7024,1,08367,
2409,7092,1,03417,
2409,7094,1,05133,
2409,7284,0,83233,
2409,7311,0,81033,
2409,7312,1,075,
2409,7313,0,87225,
2410,4411,0,98133,
2410,4608,1,12766,
2410,4991,1,069,
2410,5310,0,91566,
2410,5378,1,072,
2410,5422,1,08158,
2410,5995,1,01483,
2410,6137,1,14522,
2411,4865,0,941,
2411,5258,0,9578,
2411,6109,1,029,
2411,6211,1,30266,
2411,6248,1,1204,
2411,6353,1,09833,
2411,6474,1,20267,
2411,6504,1,17,
2411,6681,1,0385,
2411,6714,1,025,
2411,6773,1,30575,
2411,7024,0,99433,
2411,7229,0,7235,
2411,7230,1,
2411,7231,0,813,
2411,7232,1,065,
2412,4494,1,056,
2412,5422,0,962,
2412,5988,0,933,
2412,5991,1,082,
2412,6651,0,965,
2412,6665,1,18973,
2412,6667,1,06791,
2412,6902,0,938,
2413,5005,0,518,
2413,5752,1,0953,
2413,5974,0,948,
2413,5996,1,028,
2413,6615,1,15773,
2413,6673,1,02,
2413,6680,0,948,
2413,7010,1,2492,
2414,5290,0,778,
2414,7139,1,362,
2415,7153,1,317,
2415,7184,1,0535,
2415,7185,0,949,
2415,7186,0,742,
2416,4982,1,32133,
2416,7187,0,84533,
2417,6773,1,292,
2417,7024,0,892,
2418,6000,1,01375,
2418,6630,1,20234,
2418,6799,1,25652,
2418,6801,0,936,
2418,7051,1,23833,
2418,7202,0,79533,
2418,7203,0,99133,
2418,7204,0,704,
2419,4602,1,17946,
2419,4688,1,1125,
2419,5422,1,40467,
2419,5988,1,03666,
2419,6651,0,90413,
2419,6724,0,93206,
2419,6902,1,154,
2419,7124,0,95442,
2419,7175,1,09013,
2420,4773,1,03867,
2420,6137,1,3155,
2420,6211,1,08875,
2420,6680,0,912,
2420,6707,0,94871,
2420,6736,0,96975,
2420,7010,1,21525,
2420,7205,0,7184,
2420,7263,0,926,
2421,6630,0,98867,
2421,7051,1,12733,
2422,4445,0,84,
2422,4690,0,958,
2422,4781,1,16334,
2422,4982,1,06,
2422,5412,0,866,
2422,6220,1,05184,
2422,6896,1,20133,
2422,7208,0,606,
2423,5293,1,01925,
2423,6010,1,14375,
2423,6248,1,37067,
2423,6681,1,13871,
2423,6714,1,14986,
2423,6894,0,9435,
2423,6898,0,897,
2423,7092,1,11367,
2423,7102,0,777,
2423,7270,1,0582,
2423,7274,0,832,
2423,7347,0,987,
2424,6096,0,95133,
2424,6468,1,24429,
2424,7077,1,002,
2424,7209,1,006,
2425,7170,1,235,
2425,7210,0,852,
2425,7211,1,018,
2425,7212,0,986,
2426,4791,1,1235,
2426,5680,1,19266,
2426,7130,0,584,
2426,7218,0,902,
2427,5293,1,092,
2427,6010,1,08,
2427,7135,1,002,
2427,7139,1,052,
2428,4791,1,022,
2428,5293,1,101,
2428,5680,0,822,
2428,6010,1,289,
2428,6468,1,001,
2428,7077,1,279,
2428,7139,0,674,
2428,7212,0,976,
2429,6366,1,04567,
2429,6710,1,24967,
2429,6817,0,986,
2429,7219,1,0065,
2430,4445,0,96533,
2430,4554,1,327,
2430,4602,1,282,
2430,4606,0,632,
2430,4781,1,142,
2430,4803,0,9754,
2430,4982,1,21067,
2430,5412,1,08377,
2430,5616,1,064,
2430,5801,0,802,
2430,5909,0,839,
2430,5949,1,303,
2430,6220,1,01286,
2430,6222,0,95375,
2430,6724,1,1385,
2430,6737,1,198,
2430,6745,0,99167,
2430,6756,1,074,
2430,6807,1,0688,
2430,6998,1,15332,
2430,7039,1,25683,
2430,7095,1,19175,
2430,7165,0,785,
2430,7168,0,84,
2430,7169,1,0308,
2430,7179,0,9325,
2430,7208,1,12116,
2430,7234,0,761,
2430,7251,0,886,
2430,7253,0,9894,
2430,7308,1,12167,
2430,7328,0,95,
2430,7433,0,98384,
2430,7437,1,18,
2430,7474,1,0524,
2430,7488,0,803,
2430,7489,1,253,
2431,4559,1,04766,
2431,5395,0,9388,
2431,6134,1,07987,
2431,6343,0,8831,
2431,6651,1,195,
2431,7157,1,20605,
2431,7169,0,82112,
2431,7425,0,821,
2432,4863,1,12733,
2432,4865,1,09133,
2432,5258,1,10467,
2432,6109,1,15839,
2432,6248,1,33366,
2432,6342,0,729,
2432,6353,0,91267,
2432,6422,0,744,
2432,6502,0,83467,
2432,6714,1,1562,
2432,6715,0,9495,
2432,6773,1,23147,
2432,6774,1,0246,
2432,6898,0,873,
2432,7284,0,863,
2432,7421,0,842,
2434,6342,1,04315,
2434,6474,1,3715,
2434,7069,1,18884,
2434,7072,1,10879,
2434,7277,0,8065,
2434,7278,1,0733,
2434,7279,0,768,
2434,7280,0,96525,
2435,4494,1,12314,
2435,4688,0,9115,
2435,5991,1,17086,
2435,6902,0,8685,
2436,5616,0,588,
2436,5909,0,69,
2436,6745,0,742,
2436,6807,1,16467,
2436,6896,1,2256,
2436,6970,0,97067,
2436,6998,1,168,
2436,7018,0,798,
2437,4690,0,984,
2437,4982,1,0852,
2437,6762,1,2016,
2437,7228,0,795,
2438,5435,1,114,
2438,6222,1,18,
2438,6672,0,866,
2438,7233,1,06667,
2439,6417,0,91867,
2439,6418,0,9925,
2439,6419,1,1245,
2439,6420,1,204,
2440,4606,0,901,
2440,6220,0,99333,
2440,6944,0,99,
2440,7243,1,2608,
2441,5005,0,793,
2441,5996,0,98067,
2441,6137,1,1704,
2441,6301,0,793,
2441,6615,1,0555,
2441,6673,1,0056,
2441,6680,0,884,
2441,7010,1,22534,
2442,5749,0,993,
2442,6192,1,044,
2442,6248,1,369,
2442,6342,0,672,
2442,6474,1,082,
2442,6894,1,111,
2442,7108,0,916,
2442,7235,0,964,
2443,4688,0,9488,
2443,6832,0,85333,
2443,6902,1,419,
2443,7169,1,115,
2443,7236,0,652,
2443,7237,0,798,
2444,4502,0,939,
2444,5125,0,9415,
2444,5455,1,14525,
2444,6807,1,25625,
2444,6851,0,97233,
2444,6946,0,945,
2444,6978,1,014,
2444,7239,1,0264,
2445,5260,1,006,
2445,5991,1,3395,
2445,6131,0,952,
2445,6368,1,007,
2445,6962,0,984,
2445,7242,0,9985,
2446,7182,1,14,
2446,7244,1,1915,
2446,7245,0,954,
2446,7247,0,693,
2447,6072,1,072,
2447,6854,1,362,
2447,7443,0,564,
2447,7444,0,884,
2448,4803,1,0875,
2448,7014,1,324,
2448,7095,0,843,
2448,7249,0,708,
2449,4781,1,011,
2449,5378,1,2845,
2449,6134,1,152,
2449,6328,0,882,
2449,6896,0,983,
2449,7254,0,21,
2450,4876,0,9995,
2450,6213,1,198,
2450,6724,1,274,
2450,7060,1,356,
2450,7101,0,713,
2450,7193,1,247,
2450,7206,0,8525,
2450,7250,1,01433,
2450,7251,1,1215,
2450,7252,0,8465,
2450,7283,1,122,
2451,4982,0,942,
2451,5412,0,89867,
2451,6222,0,802,
2451,6962,1,17161,
2451,6970,0,9745,
2451,7169,1,3455,
2451,7208,1,01,
2451,7253,0,946,
2452,5956,1,1765,
2452,6206,0,97167,
2452,6208,0,982,
2452,6621,0,98434,
2452,6736,1,34833,
2452,6947,1,02563,
2452,7051,0,93733,
2452,7137,0,6735,
2452,7217,1,0995,
2452,7314,0,95066,
2453,4791,0,8825,
2453,5013,0,93168,
2453,5680,1,08475,
2453,6342,1,074,
2453,6445,0,68725,
2453,6474,1,177,
2453,6715,0,876,
2453,6773,1,22891,
2453,6774,1,19016,
2453,6908,1,08553,
2453,7077,0,925,
2453,7244,1,397,
2453,7273,0,71125,
2453,7324,1,098,
2453,7373,0,98175,
2453,7421,1,0235,
2454,4863,0,898,
2454,5752,1,2188,
2454,5988,0,8195,
2454,5996,0,77133,
2454,6211,0,9,
2454,6667,1,25233,
2454,6680,1,1875,
2454,7010,1,12925,
2455,7248,1,15,
2455,7256,0,96867,
2455,7257,0,945,
2455,7258,1,07233,
2456,6774,0,938,
2456,7270,1,248,
2456,7271,0,69,
2456,7272,1,01,
2456,7273,1,113,
2456,7274,1,25,
2456,7275,0,844,
2456,7276,0,997,
2457,6134,1,2705,
2457,6221,1,089,
2457,7253,1,0345,
2457,7260,0,909,
2458,5413,0,9435,
2458,7261,0,741,
2458,7262,1,622,
2459,5847,0,864,
2459,7264,0,96683,
2459,7265,1,2575,
2459,7266,1,05133,
2460,4876,1,2445,
2460,5004,1,1265,
2460,6213,0,776,
2460,6551,0,9215,
2460,7252,0,892,
2460,7267,0,784,
2460,7268,1,2972,
2460,7269,0,704,
2461,6298,1,27784,
2461,6854,1,009,
2461,7234,1,00733,
2461,7281,0,793,
2462,4908,1,1645,
2462,5727,0,924,
2462,7028,1,19931,
2462,7282,0,715,
2463,4501,1,342,
2463,6343,1,146,
2463,7287,0,732,
2463,7288,0,701,
2464,5412,1,178,
2464,6737,1,16117,
2464,7303,0,862,
2464,7304,0,86733,
2465,7077,1,2465,
2465,7291,1,147,
2465,7293,0,596,
2465,7296,1,085,
2466,4791,1,475,
2466,5607,0,881,
2466,5680,1,37267,
2466,6468,0,8525,
2466,7218,1,084,
2466,7380,0,504,
2467,4602,0,538,
2467,4674,0,975,
2467,4688,1,146,
2467,6134,1,20259,
2467,6998,0,948,
2467,7018,0,906,
2467,7039,1,1196,
2467,7157,0,564,
2468,4781,1,102,
2468,4907,0,746,
2468,5909,1,245,
2468,6131,0,784,
2468,6220,1,08883,
2468,6368,1,07567,
2468,7179,0,682,
2468,7251,1,18,
2469,5974,0,922,
2469,6680,1,086,
2469,6736,1,1935,
2469,7220,0,9896,
2470,6248,0,744,
2470,7229,1,14,
2470,7274,0,993,
2470,7275,1,0932,
2471,4494,0,8715,
2471,4608,1,2774,
2471,4991,0,9946,
2471,5310,0,85067,
2471,5378,1,10043,
2471,5973,1,07316,
2471,5988,0,97533,
2471,5991,1,05175,
2471,5995,0,9735,
2471,6137,1,132,
2471,6615,0,92166,
2471,6651,1,10667,
2471,6665,1,17588,
2471,6667,1,063,
2471,6902,1,07533,
2471,7533,0,9975,
2472,4411,0,9025,
2472,4494,1,2955,
2472,4863,0,978,
2472,5310,1,0784,
2472,5422,1,10067,
2472,5752,1,14583,
2472,5974,0,854,
2472,5991,1,06825,
2472,5995,1,068,
2472,6094,1,0608,
2472,6211,0,86867,
2472,6615,1,2025,
2472,6667,1,12933,
2472,6902,1,1695,
2472,7010,1,063,
2472,7020,0,778,
2473,6445,1,1285,
2473,6715,1,2875,
2473,7285,0,775,
2474,6817,0,96733,
2474,7217,1,17277,
2474,7289,0,666,
2474,7290,1,24784,
2475,5293,0,9505,
2475,5680,1,25454,
2475,6468,0,76384,
2475,7170,1,15734,
2476,4579,1,336,
2476,5582,0,8861,
2476,6593,1,0732,
2476,7178,1,10217,
2476,7298,1,00943,
2476,7299,1,1055,
2476,7300,0,96433,
2476,7301,1,12825,
2477,4579,1,2976,
2477,7178,1,0992,
2477,7299,0,957,
2477,7301,0,502,
2478,6587,0,9538,
2478,6618,0,94667,
2478,6619,1,13405,
2478,6621,1,20429,
2478,6789,1,05563,
2478,6947,0,872,
2478,7081,0,905,
2478,7302,0,98933,
2479,6206,1,445,
2479,7305,0,954,
2479,7306,1,035,
2479,7307,0,695,
2480,4791,1,02867,
2480,5680,1,11429,
2480,6010,1,09733,
2480,7077,0,845,
2481,5956,1,499,
2481,7309,0,643,
2482,4803,1,4676,
2482,4863,1,30266,
2482,4869,1,27018,
2482,5258,1,1556,
2482,5680,0,951,
2482,6282,0,4785,
2482,6396,1,034,
2482,6474,1,23888,
2482,6715,1,1495,
2482,6774,1,08689,
2482,7153,0,564,
2482,7187,1,29434,
2482,7251,1,117,
2482,7274,1,06933,
2482,7334,0,857,
2482,7336,1,049,
2482,7337,0,586,
2482,7338,0,868,
2482,7342,0,53667,
2483,7314,1,3105,
2483,7315,0,84125,
2483,7316,0,591,
2483,7317,1,146,
2484,7319,0,906,
2484,7320,1,289,
2485,6208,1,2696,
2485,6558,1,037,
2485,6630,0,872,
2485,6799,0,802,
2485,6801,0,99,
2485,7137,1,16868,
2485,7321,0,731,
2486,6422,1,076,
2486,7323,0,609,
2486,7324,1,34034,
2486,7325,0,879,
2488,7051,1,32966,
2488,7320,1,1108,
2488,7332,0,661,
2488,7333,0,709,
2489,4602,0,899,
2489,5422,1,1865,
2489,6807,0,93,
2489,7175,1,044,
2490,4982,0,99925,
2490,6220,0,882,
2490,6221,1,07,
2490,6832,1,05466,
2490,7073,1,205,
2490,7188,1,046,
2490,7253,1,01,
2490,7308,1,01,
2491,6395,0,533,
2491,6523,1,1645,
2491,7158,1,3235,
2491,7340,0,93,
2492,5004,0,826,
2492,6395,0,825,
2492,6473,1,1245,
2492,6756,1,412,
2492,6946,0,98,
2492,7039,1,329,
2492,7341,0,872,
2493,5013,1,248,
2493,6109,1,366,
2493,7343,0,867,
2493,7344,0,73,
2494,5005,0,87855,
2494,5752,1,152,
2494,5973,1,01178,
2494,5974,1,08944,
2494,5996,1,00323,
2494,6137,1,21211,
2494,6290,0,97723,
2494,6615,1,16634,
2494,6673,0,94366,
2494,7010,1,15417,
2495,4411,1,00489,
2495,4494,1,02422,
2495,4991,0,98977,
2495,5378,0,97522,
2495,5422,1,04356,
2495,5991,1,13755,
2495,5995,1,05778,
2495,6665,1,17566,
2495,6667,1,11233,
2495,6902,1,05977,
2496,6221,0,98743,
2496,6896,1,21967,
2496,7341,1,106,
2496,7345,0,816,
2497,4863,1,18203,
2497,5258,0,576,
2497,5680,1,035,
2497,6211,1,205,
2497,6474,0,8995,
2497,6773,1,05462,
2497,7347,0,8885,
2497,7421,1,02441,
2498,6352,0,928,
2498,6681,1,304,
2498,7346,0,85,
2498,7347,1,154,
2498,7348,1,034,
2498,7349,0,941,
2498,7350,1,044,
2499,4606,1,00128,
2499,4611,1,038,
2499,5727,0,8732,
2499,6220,1,25133,
2499,6407,1,0985,
2499,7039,1,18676,
2499,7168,1,066,
2499,7308,0,8579,
2499,7331,1,13678,
2500,6222,0,821,
2500,7339,1,307,
2501,6395,0,529,
2501,6473,0,909,
2501,6756,1,13217,
2501,6807,1,274,
2502,6893,0,96,
2502,7273,1,2616,
2502,7351,0,964,
2502,7352,0,966,
2503,4865,1,0124,
2503,6504,0,756,
2503,6747,0,956,
2503,6773,1,17494,
2503,6790,0,85067,
2503,6898,1,097,
2503,6908,1,24725,
2503,7024,0,852,
2504,4501,0,9285,
2504,4674,0,945,
2504,4688,1,04367,
2504,4869,0,9275,
2504,5310,1,08609,
2504,5929,0,9905,
2504,6902,1,11234,
2504,7175,0,9895,
2505,5013,1,1225,
2505,5258,1,455,
2505,6108,0,64,
2505,6109,1,12525,
2505,6353,0,9752,
2505,6598,0,9766,
2505,6714,1,13542,
2505,6774,1,098,
2505,6888,0,708,
2505,7229,1,20366,
2505,7274,1,024,
2505,7285,0,915,
2505,7363,0,97667,
2505,7364,0,612,
2505,7365,0,9575,
2505,7366,0,806,
2506,6192,0,992,
2506,6248,1,2395,
2506,6342,1,09467,
2506,6474,1,34958,
2506,7069,0,44,
2506,7072,1,129,
2506,7108,1,109,
2506,7278,1,1355,
2506,7354,1,13425,
2506,7355,0,914,
2506,7356,0,542,
2506,7357,0,886,
2506,7358,0,686,
2506,7359,1,092,
2506,7360,0,63,
2507,4559,0,806,
2507,4982,1,078,
2507,5801,0,984,
2507,6495,1,0125,
2507,6758,0,956,
2507,6807,1,0746,
2507,6896,1,034,
2507,7361,1,25467,
2508,4445,1,011,
2508,4863,1,00083,
2508,4865,1,16467,
2508,6058,0,754,
2508,6773,1,3419,
2508,7234,0,726,
2508,7251,1,0088,
2508,7252,0,981,
2508,7367,1,21225,
2509,6353,0,815,
2509,6774,1,4595,
2509,7362,0,591,
2511,4501,1,2428,
2511,5395,1,03067,
2511,6343,0,9615,
2511,7425,0,882,
2512,6621,1,342,
2512,6789,0,746,
2512,6947,0,9004,
2512,7240,1,14333,
2513,4864,0,989,
2513,4865,1,04834,
2513,6502,1,05,
2513,6504,1,11733,
2513,6635,0,98,
2513,6747,1,28,
2513,6773,1,44267,
2513,6790,1,09916,
2513,6898,1,1436,
2513,6899,1,20733,
2513,7024,1,163,
2513,7086,1,0645,
2513,7092,1,328,
2513,7284,0,82533,
2513,7368,0,9449,
2513,7369,0,721,
2513,7370,1,07867,
2513,7371,1,0655,
2513,7372,0,96933,
2513,7374,0,886,
2514,6112,1,02333,
2514,6771,1,054,
2514,6799,1,149,
2514,7114,0,948,
2515,5749,0,956,
2515,6192,1,12216,
2515,7108,1,042,
2515,7232,0,688,
2515,7373,1,1584,
2516,4865,1,09367,
2516,6504,0,834,
2516,6635,0,886,
2516,6790,0,86,
2516,6898,1,254,
2516,6908,1,268,
2516,7092,1,25567,
2516,7372,0,916,
2517,4791,1,16167,
2517,5293,1,014,
2517,5607,1,1945,
2517,5680,1,255,
2517,6169,0,686,
2517,6176,1,05867,
2517,6468,0,946,
2517,7077,1,4022,
2517,7130,0,454,
2517,7135,0,834,
2517,7382,0,766,
2517,7384,0,49,
2517,7385,0,745,
2517,7386,0,98,
2518,6407,1,0795,
2518,7039,1,22433,
2518,7144,0,9345,
2518,7168,0,905,
2518,7169,1,04066,
2518,7179,1,003,
2518,7377,0,96171,
2518,7378,1,16086,
2519,6400,1,22333,
2519,7404,0,92733,
2520,4573,0,8948,
2520,5412,1,2075,
2520,6745,1,15233,
2520,7055,1,0355,
2521,5167,1,477,
2521,6352,0,772,
2521,6681,1,232,
2521,6780,1,0335,
2521,7258,1,0175,
2521,7346,0,91,
2521,7347,1,42957,
2521,7387,0,876,
2521,7389,0,814,
2521,7390,0,622,
2521,7391,1,3015,
2521,7392,0,632,
2521,7393,0,86,
2521,7394,1,0935,
2521,7395,0,918,
2521,7396,0,412,
2522,4674,0,762,
2522,4803,1,118,
2522,5395,1,184,
2522,5477,0,914,
2522,5489,0,71,
2522,6222,1,138,
2522,6672,1,51,
2522,6855,0,942,
2522,6896,1,124,
2522,7018,1,392,
2522,7145,0,844,
2522,7157,1,314,
2522,7208,0,956,
2522,7339,1,302,
2522,7397,1,006,
2522,7398,0,766,
2523,6908,1,0592,
2523,7092,1,0864,
2524,4501,0,935,
2524,4688,1,09559,
2524,4803,0,84867,
2524,4869,0,89316,
2524,5395,1,114,
2524,5988,1,184,
2524,6134,1,12284,
2524,6222,1,01,
2524,6651,1,30825,
2524,6672,0,556,
2524,6896,0,801,
2524,7018,1,12333,
2524,7157,0,984,
2524,7168,0,892,
2524,7331,0,97984,
2524,7339,1,00467,
2525,6342,1,2435,
2525,6474,1,427,
2525,6487,0,959,
2525,7069,0,732,
2525,7072,0,86,
2525,7278,0,718,
2525,7354,1,2745,
2525,7399,1,109,
2525,7400,0,914,
2525,7401,0,886,
2525,7402,0,87,
2526,4501,0,924,
2526,4602,1,22833,
2526,4674,0,98267,
2526,4688,1,344,
2526,4803,0,82,
2526,4804,1,018,
2526,4869,1,171,
2526,6762,1,13625,
2526,6978,1,144,
2526,7018,1,016,
