EventID,TeamID,RatingTotal,Rank
2347,4469,0.888,0
2347,6411,1.0405,0
2347,6964,0.848,0
2347,7326,1.266,0
2348,6213,0.592,0
2348,6651,1.19884,0
2348,6669,0.95057,0
2348,6724,1.084,0
2348,6921,0.98025,0
2348,7017,1.1026,0
2348,7020,1.321,0
2348,7060,1.094,0
2348,7101,0.8635,0
2348,7145,1.176,0
2348,7193,0.637,0
2348,7206,0.978,0
2348,7207,0.827,0
2349,5058,0.895,0
2349,5067,0.7525,0
2349,5068,1.08824,0
2349,5073,1.07283,0
2349,5074,0.46,0
2349,5075,1.05514,0
2349,5076,1.05789,0
2349,5077,0.98467,0
2349,5078,0.99884,0
2349,5079,0.862,0
2349,5080,0.572,0
2349,5101,1.02733,0
2349,5102,1.1896,0
2349,5103,0.9725,0
2349,5104,0.97,0
2349,5105,1.146,0
2349,5106,1.23164,0
2349,5107,1.2556,0
2349,5108,0.9985,0
2349,5109,1.4215,0
2349,5110,0.922,0
2349,5111,1.1165,0
2349,5112,1.281,0
2349,5113,0.79467,0
2349,5114,1.03909,0
2349,5115,1.07889,0
2349,5116,1.13115,0
2349,5117,1.3147,0
2349,5133,1.34971,0
2349,5134,1.07632,0
2349,5135,0.9955,0
2349,5136,1.12007,0
2349,5137,0.9726,0
2349,5138,1.0728,0
2349,5139,1.21435,0
2349,5140,1.008,0
2349,5141,0.821,0
2349,5142,1.13138,0
2349,5143,0.95534,0
2349,5144,1.27625,0
2349,5754,0.75778,0
2349,5755,0.533,0
2349,6277,1.095,0
2349,6283,0.78,0
2349,6284,0.831,0
2349,6313,0.715,0
2349,7107,0.715,0
2350,4501,1.067,0
2350,4869,1.05933,0
2350,6010,0.955,0
2350,6621,0.9135,0
2350,6680,0.90416,0
2350,6959,1.25273,0
2350,7155,0.694,0
2350,7168,1.2395,0
2351,4803,1.2573,0
2351,5273,1.06591,0
2351,5428,0.8325,0
2351,7014,0.9765,0
2352,6425,1.016,0
2352,6556,1.06366,0
2352,6680,1.31257,0
2352,6707,0.839,0
2352,6792,0.996,0
2352,6981,1.03231,0
2352,7104,1.2095,0
2352,7105,0.969,0
2352,7155,0.816,0
2353,4501,1.03033,0
2353,4869,0.988,0
2353,6959,1.30518,0
2353,7020,0.903,0
2353,7039,0.959,0
2353,7062,1.042,0
2353,7103,1.174,0
2354,4803,0.772,0
2354,5273,0.90533,0
2354,7310,1.241,0
2354,7327,1.186,0
2355,4869,1.138,0
2355,7028,0.996,0
2356,5154,0.669,0
2356,5158,1.08725,0
2356,5929,1.25094,0
2356,6403,1.0365,0
2356,6780,1.21033,0
2356,7018,1.36786,0
2356,7149,0.96333,0
2356,7154,0.826,0
2357,5752,1.2445,0
2357,5973,1.15967,0
2357,5996,0.976,0
2357,6290,0.872,0
2357,6615,1.015,0
2357,6673,0.924,0
2357,6736,0.84133,0
2357,7010,1.0744,0
2358,4690,0.828,0
2358,4781,1.121,0
2358,6686,1.22033,0
2358,6782,0.904,0
2358,6810,1.175,0
2358,6896,1.018,0
2358,7018,0.886,0
2358,7020,0.978,0
2358,7027,1.02,0
2358,7118,0.904,0
2358,7119,0.99933,0
2358,7120,1.082,0
2358,7121,0.744,0
2358,7122,0.73,0
2358,7123,1.129,0
2358,7124,1.05933,0
2359,5013,0.99367,0
2359,6109,0.88,0
2359,6192,1.0016,0
2359,6248,1.04444,0
2359,6342,1.02333,0
2359,6352,0.99263,0
2359,6353,1.046,0
2359,6485,1.048,0
2359,6714,1.0588,0
2359,6715,0.962,0
2359,6773,1.3405,0
2359,6774,1.05,0
2359,6898,1.116,0
2359,7108,1.118,0
2359,7109,0.718,0
2360,6422,1.29333,0
2360,7111,1.298,0
2360,7112,0.839,0
2360,7113,1.093,0
2360,7115,0.702,0
2360,7116,0.8715,0
2360,7117,1.03333,0
2361,6554,0.8,0
2361,6587,1.1983,0
2361,6618,0.736,0
2361,6621,1.33034,0
2361,6785,0.723,0
2361,6787,1.00467,0
2361,6789,1.23575,0
2361,6798,1.07,0
2361,6799,1.24833,0
2361,6874,0.771,0
2361,6947,1.0195,0
2361,6968,0.604,0
2361,7051,1.0355,0
2361,7125,0.90467,0
2362,6587,0.96733,0
2362,6771,1.18375,0
2362,6785,1.01333,0
2362,6789,1.17333,0
2362,6874,0.97,0
2362,6947,1.092,0
2362,7081,1.13633,0
2362,7126,0.77,0
2364,5005,1.0995,0
2364,5752,1.18233,0
2364,5974,0.807,0
2364,5996,0.94667,0
2364,6211,1.11571,0
2364,6290,1.193,0
2364,6425,0.919,0
2364,6615,1.1152,0
2364,6673,0.97133,0
2364,6680,0.894,0
2364,6736,0.92433,0
2364,6792,1.07408,0
2364,6981,1.2163,0
2364,7010,1.259,0
2364,7104,0.829,0
2364,7105,0.81686,0
2365,5153,1.18533,0
2365,5154,0.90963,0
2365,5158,1.30467,0
2365,6294,0.895,0
2365,6403,1.25072,0
2365,6569,0.663,0
2365,6765,0.76444,0
2366,5293,1.0532,0
2366,5607,1.05034,0
2366,5680,1.05194,0
2366,6010,1.03917,0
2366,6161,1.1628,0
2366,7066,1.28422,0
2366,7127,1.06,0
2366,7128,0.782,0
2366,7129,0.865,0
2366,7130,1.0635,0
2366,7133,0.879,0
2366,7134,0.915,0
2366,7135,0.977,0
2366,7136,0.707,0
2367,5422,1.039,0
2367,5752,0.982,0
2367,5991,1.0865,0
2367,6137,1.00646,0
2367,6615,1.06156,0
2367,6665,1.346,0
2367,6667,0.7625,0
2367,7010,0.9905,0
2368,5005,0.88108,0
2368,5752,1.25625,0
2368,5973,1.12923,0
2368,5974,0.93261,0
2368,6137,1.16255,0
2368,6211,1.20254,0
2368,6301,0.87062,0
2368,6386,0.93809,0
2368,6615,1.16623,0
2368,6673,1.175,0
2368,6680,1.04493,0
2368,6736,0.96723,0
2368,7010,1.25615,0
2368,7106,0.81954,0
2369,4411,1.20315,0
2369,4494,1.14954,0
2369,4608,1.02161,0
2369,4991,1.16108,0
2369,5310,1.05116,0
2369,5378,1.00975,0
2369,5395,0.95291,0
2369,5422,1.11563,0
2369,5988,0.86438,0
2369,5991,1.10102,0
2369,5995,1.07954,0
2369,6665,1.07293,0
2369,6667,1.05092,0
2369,7059,0.9582,0
2369,7175,0.961,0
2370,5378,1.16,0
2370,6902,0.918,0
2371,6290,0.864,0
2371,6680,1.321,0
2372,6161,1.425,0
2372,7139,0.789,0
2373,4501,1.063,0
2373,4688,0.998,0
2373,4894,0.618,0
2373,5310,1.03,0
2373,6368,0.944,0
2373,6923,0.636,0
2373,7028,0.9645,0
2373,7059,1.3175,0
2373,7120,1.135,0
2373,7123,1.114,0
2373,7140,1.012,0
2373,7142,1.084,0
2373,7143,0.992,0
2373,7144,0.938,0
2373,7145,1.155,0
2373,7146,0.936,0
2374,5154,1.09,0
2374,5158,1.2945,0
2374,6403,1.128,0
2374,6764,0.778,0
2375,6279,1.0944,0
2375,6586,1.248,0
2375,7153,0.91467,0
2375,7154,1.0315,0
2376,6780,1.16368,0
2376,7147,0.7255,0
2376,7149,1.3325,0
2376,7151,1.04474,0
2377,5929,1.2615,0
2377,7018,1.0395,0
2377,7148,0.9725,0
2377,7150,0.9975,0
2379,4690,1.0835,0
2379,6762,1.2824,0
2379,6970,0.834,0
2379,7188,0.90267,0
2380,4501,0.869,0
2380,4688,1.2998,0
2380,4869,1.084,0
2380,5310,1.06275,0
2380,5395,1.091,0
2380,5929,0.9558,0
2380,5988,0.744,0
2380,6134,1.0984,0
2380,6651,1.07733,0
2380,6667,1.255,0
2380,6724,0.98917,0
2380,6865,0.80933,0
2380,6896,0.9305,0
2380,6959,1.02533,0
2380,7020,1.07466,0
2380,7028,1.0358,0
2380,7059,1.213,0
2380,7073,0.6715,0
2380,7175,1.055,0
2380,7331,0.931,0
2381,4576,1.0866,0
2381,6251,0.974,0
2381,6473,0.97134,0
2381,7158,1.35875,0
2382,4688,1.1224,0
2382,4869,0.987,0
2382,5310,1.15287,0
2382,5422,1.0485,0
2382,5929,1.11943,0
2382,6134,1.1895,0
2382,6407,0.567,0
2382,6651,1.2335,0
2382,6865,0.92467,0
2382,6923,0.544,0
2382,7020,1.046,0
2382,7059,1.393,0
2382,7060,0.842,0
2382,7073,0.695,0
2382,7101,0.868,0
2382,7159,0.822,0
2383,4602,1.279,0
2383,4682,0.756,0
2383,6368,0.948,0
2383,6549,0.9,0
2383,6683,1.08,0
2383,6998,0.94466,0
2383,7018,0.9885,0
2383,7119,0.911,0
2383,7124,1.028,0
2383,7145,1.042,0
2383,7146,0.622,0
2383,7160,0.776,0
2383,7161,1.276,0
2383,7162,1.269,0
2383,7164,1.117,0
2383,7165,0.838,0
2384,4559,0.938,0
2384,4674,1.072,0
2384,6134,0.9955,0
2384,6221,1.31333,0
2384,6683,0.914,0
2384,6724,1.2805,0
2384,6923,0.858,0
2384,7039,1.13,0
2384,7120,0.996,0
2384,7123,0.816,0
2384,7124,1,0
2384,7169,0.898,0
2384,7178,0.922,0
2384,7179,0.909,0
2384,7180,0.798,0
2385,7166,0.841,0
2385,7167,1.302,0
2386,4791,1.08243,0
2386,5293,0.97943,0
2386,5680,1.13871,0
2386,6010,1.09971,0
2386,6161,0.9892,0
2386,6176,1.247,0
2386,6468,0.88867,0
2386,7077,1.11667,0
2386,7170,1.02872,0
2387,6000,0.96439,0
2387,6587,1.22025,0
2387,6771,1.023,0
2387,6788,0.939,0
2387,6799,0.988,0
2387,6874,0.96786,0
2387,6947,1.14121,0
2387,7081,1.04,0
2388,6618,1.12358,0
2388,6619,0.99267,0
2388,6621,1.30834,0
2388,6785,0.944,0
2388,6789,1.2231,0
2388,7012,0.94925,0
2388,7081,0.90796,0
2388,7176,0.92233,0
2388,7240,1.128,0
2389,4690,1.10333,0
2389,6762,0.921,0
2389,6970,0.95267,0
2389,7213,1.303,0
2390,4501,1.017,0
2390,4688,1.006,0
2390,4876,0.8045,0
2390,5144,1.07635,0
2390,5378,1.07878,0
2390,5422,1.29,0
2390,5991,1.11416,0
2390,6134,1.06412,0
2390,6298,0.87067,0
2390,6665,1.24286,0
2390,6737,1.08367,0
2390,6762,1.15934,0
2390,6902,0.9691,0
2390,7243,1.1713,0
2390,7262,1.01086,0
2390,7268,1.05514,0
2390,7310,0.9495,0
2390,7326,1.208,0
2390,7329,0.604,0
2390,7331,1.08563,0
2391,4773,1.018,0
2391,6587,1.105,0
2391,6618,1.1168,0
2391,6947,0.946,0
2392,4554,1.107,0
2392,4982,1.0295,0
2393,4688,1.148,0
2393,6686,0.834,0
2393,6758,1.246,0
2393,7181,0.754,0
2394,7145,1.346,0
2394,7182,0.876,0
2395,4494,0.99267,0
2395,4591,0.95191,0
2395,5422,1.2365,0
2395,5929,0.9268,0
2395,6665,1.11743,0
2395,6667,1.05922,0
2395,6902,1.31088,0
2395,7175,0.781,0
2397,5310,1.15931,0
2397,5988,1.20286,0
2397,6651,1.10373,0
2397,6724,0.962,0
2397,6923,0.957,0
2397,7020,0.93362,0
2397,7060,0.9645,0
2397,7145,1.15279,0
2398,4865,1.1136,0
2398,6502,1.279,0
2398,6504,0.94,0
2398,6773,1.24833,0
2398,6898,0.625,0
2398,6908,0.875,0
2398,7024,1.09633,0
2398,7086,0.95934,0
2399,4501,1.2,0
2399,4602,1.036,0
2399,4686,1.048,0
2399,4688,1.147,0
2399,5310,1.238,0
2399,5929,1.39,0
2399,6134,1.422,0
2399,6756,0.838,0
2399,6902,1.341,0
2399,7189,0.872,0
2399,7190,0.596,0
2399,7191,0.768,0
2399,7192,0.332,0
2399,7193,1.049,0
2399,7194,0.432,0
2399,7195,0.894,0
2400,5727,1.073,0
2400,6263,0.994,0
2400,6832,1.112,0
2400,6944,1.256,0
2400,7018,0.946,0
2400,7124,1.421,0
2400,7140,0.698,0
2400,7145,0.822,0
2400,7169,1.108,0
2400,7172,0.622,0
2400,7194,0.554,0
2400,7195,1.237,0
2400,7196,0.816,0
2400,7197,1.112,0
2400,7198,1.156,0
2401,4559,1.201,0
2401,4602,1.2015,0
2401,4686,0.674,0
2401,5412,0.972,0
2401,5929,0.662,0
2401,6724,1.244,0
2401,6756,1.116,0
2401,6851,1.09834,0
2401,6978,0.852,0
2401,7018,1.016,0
2401,7028,0.572,0
2401,7039,1.053,0
2401,7145,1.4335,0
2401,7199,0.808,0
2401,7200,0.666,0
2401,7201,0.96,0
2402,4501,1.21534,0
2402,4602,1.044,0
2402,5310,0.9895,0
2402,5422,1.2332,0
2402,5727,0.90667,0
2402,5988,0.809,0
2402,5995,1.268,0
2402,6134,1.0325,0
2402,6651,1.0875,0
2402,6667,1.2516,0
2402,6851,0.702,0
2402,6902,1.177,0
2402,6944,0.795,0
2402,7124,0.957,0
2402,7145,0.81,0
2402,7197,0.83533,0
2403,4643,0.774,0
2403,6301,1.122,0
2403,6386,1.199,0
2403,7010,1.104,0
2403,7105,1.108,0
2403,7216,0.998,0
2403,7217,0.904,0
2404,4643,0.568,0
2404,4773,0.992,0
2404,6301,1.049,0
2404,6386,1.088,0
2404,7106,1.255,0
2404,7220,1.104,0
2404,7222,1.008,0
2405,4773,1.0205,0
2405,6170,0.732,0
2405,6386,0.986,0
2405,7106,1.292,0
2405,7217,0.998,0
2405,7223,0.812,0
2405,7225,0.916,0
2406,5005,0.651,0
2406,5973,1.2076,0
2406,5974,0.794,0
2406,5996,1.04983,0
2406,6137,1.2885,0
2406,6211,1.0555,0
2406,6290,0.848,0
2406,6301,0.803,0
2406,6615,1.3375,0
2406,6673,1.031,0
2406,6680,1.24216,0
2406,6736,1.03133,0
2406,7010,1.3045,0
2406,7105,0.617,0
2406,7106,0.623,0
2406,7220,0.839,0
2407,4411,1.03008,0
2407,4494,1.0015,0
2407,4501,0.74133,0
2407,4608,1.01633,0
2407,4991,0.771,0
2407,5378,1.2592,0
2407,5422,1.2005,0
2407,5752,1.0475,0
2407,5991,0.863,0
2407,5995,1.1936,0
2407,6137,1.11915,0
2407,6615,1.3051,0
2407,6665,1.12366,0
2407,6667,1.01033,0
2407,6680,0.495,0
2407,7010,0.85267,0
2408,5153,0.7505,0
2408,5154,0.98286,0
2408,5158,1.27429,0
2408,6294,1.19834,0
2408,6403,1.1047,0
2408,6569,0.89034,0
2409,4863,1.31509,0
2409,4864,0.873,0
2409,4865,1.17175,0
2409,6502,1.08125,0
2409,6504,1.31838,0
2409,6635,1.1065,0
2409,6773,1.30417,0
2409,6790,0.83267,0
2409,6899,1.01175,0
2409,6908,1.249,0
2409,7024,1.08367,0
2409,7092,1.03417,0
2409,7094,1.05133,0
2409,7284,0.83233,0
2409,7311,0.81033,0
2409,7312,1.075,0
2409,7313,0.87225,0
2410,4411,0.98133,0
2410,4608,1.12766,0
2410,4991,1.069,0
2410,5310,0.91566,0
2410,5378,1.072,0
2410,5422,1.08158,0
2410,5995,1.01483,0
2410,6137,1.14522,0
2411,4865,0.941,0
2411,5258,0.9578,0
2411,6109,1.029,0
2411,6211,1.30266,0
2411,6248,1.1204,0
2411,6353,1.09833,0
2411,6474,1.20267,0
2411,6504,1.17,0
2411,6681,1.0385,0
2411,6714,1.025,0
2411,6773,1.30575,0
2411,7024,0.99433,0
2411,7229,0.7235,0
2411,7230,1,0
2411,7231,0.813,0
2411,7232,1.065,0
2412,4494,1.056,0
2412,5422,0.962,0
2412,5988,0.933,0
2412,5991,1.082,0
2412,6651,0.965,0
2412,6665,1.18973,0
2412,6667,1.06791,0
2412,6902,0.938,0
2413,5005,0.518,0
2413,5752,1.0953,0
2413,5974,0.948,0
2413,5996,1.028,0
2413,6615,1.15773,0
2413,6673,1.02,0
2413,6680,0.948,0
2413,7010,1.2492,0
2414,5290,0.778,0
2414,7139,1.362,0
2415,7153,1.317,0
2415,7184,1.0535,0
2415,7185,0.949,0
2415,7186,0.742,0
2416,4982,1.32133,0
2416,7187,0.84533,0
2417,6773,1.292,0
2417,7024,0.892,0
2418,6000,1.01375,0
2418,6630,1.20234,0
2418,6799,1.25652,0
2418,6801,0.936,0
2418,7051,1.23833,0
2418,7202,0.79533,0
2418,7203,0.99133,0
2418,7204,0.704,0
2419,4602,1.17946,0
2419,4688,1.1125,0
2419,5422,1.40467,0
2419,5988,1.03666,0
2419,6651,0.90413,0
2419,6724,0.93206,0
2419,6902,1.154,0
2419,7124,0.95442,0
2419,7175,1.09013,0
2420,4773,1.03867,0
2420,6137,1.3155,0
2420,6211,1.08875,0
2420,6680,0.912,0
2420,6707,0.94871,0
2420,6736,0.96975,0
2420,7010,1.21525,0
2420,7205,0.7184,0
2420,7263,0.926,0
2421,6630,0.98867,0
2421,7051,1.12733,0
2422,4445,0.84,0
2422,4690,0.958,0
2422,4781,1.16334,0
2422,4982,1.06,0
2422,5412,0.866,0
2422,6220,1.05184,0
2422,6896,1.20133,0
2422,7208,0.606,0
2423,5293,1.01925,0
2423,6010,1.14375,0
2423,6248,1.37067,0
2423,6681,1.13871,0
2423,6714,1.14986,0
2423,6894,0.9435,0
2423,6898,0.897,0
2423,7092,1.11367,0
2423,7102,0.777,0
2423,7270,1.0582,0
2423,7274,0.832,0
2423,7347,0.987,0
2424,6096,0.95133,0
2424,6468,1.24429,0
2424,7077,1.002,0
2424,7209,1.006,0
2425,7170,1.235,0
2425,7210,0.852,0
2425,7211,1.018,0
2425,7212,0.986,0
2426,4791,1.1235,0
2426,5680,1.19266,0
2426,7130,0.584,0
2426,7218,0.902,0
2427,5293,1.092,0
2427,6010,1.08,0
2427,7135,1.002,0
2427,7139,1.052,0
2428,4791,1.022,0
2428,5293,1.101,0
2428,5680,0.822,0
2428,6010,1.289,0
2428,6468,1.001,0
2428,7077,1.279,0
2428,7139,0.674,0
2428,7212,0.976,0
2429,6366,1.04567,0
2429,6710,1.24967,0
2429,6817,0.986,0
2429,7219,1.0065,0
2430,4445,0.96533,0
2430,4554,1.327,0
2430,4602,1.282,0
2430,4606,0.632,0
2430,4781,1.142,0
2430,4803,0.9754,0
2430,4982,1.21067,0
2430,5412,1.08377,0
2430,5616,1.064,0
2430,5801,0.802,0
2430,5909,0.839,0
2430,5949,1.303,0
2430,6220,1.01286,0
2430,6222,0.95375,0
2430,6724,1.1385,0
2430,6737,1.198,0
2430,6745,0.99167,0
2430,6756,1.074,0
2430,6807,1.0688,0
2430,6998,1.15332,0
2430,7039,1.25683,0
2430,7095,1.19175,0
2430,7165,0.785,0
2430,7168,0.84,0
2430,7169,1.0308,0
2430,7179,0.9325,0
2430,7208,1.12116,0
2430,7234,0.761,0
2430,7251,0.886,0
2430,7253,0.9894,0
2430,7308,1.12167,0
2430,7328,0.95,0
2430,7433,0.98384,0
2430,7437,1.18,0
2430,7474,1.0524,0
2430,7488,0.803,0
2430,7489,1.253,0
2431,4559,1.04766,0
2431,5395,0.9388,0
2431,6134,1.07987,0
2431,6343,0.8831,0
2431,6651,1.195,0
2431,7157,1.20605,0
2431,7169,0.82112,0
2431,7425,0.821,0
2432,4863,1.12733,0
2432,4865,1.09133,0
2432,5258,1.10467,0
2432,6109,1.15839,0
2432,6248,1.33366,0
2432,6342,0.729,0
2432,6353,0.91267,0
2432,6422,0.744,0
2432,6502,0.83467,0
2432,6714,1.1562,0
2432,6715,0.9495,0
2432,6773,1.23147,0
2432,6774,1.0246,0
2432,6898,0.873,0
2432,7284,0.863,0
2432,7421,0.842,0
2434,6342,1.04315,0
2434,6474,1.3715,0
2434,7069,1.18884,0
2434,7072,1.10879,0
2434,7277,0.8065,0
2434,7278,1.0733,0
2434,7279,0.768,0
2434,7280,0.96525,0
2435,4494,1.12314,0
2435,4688,0.9115,0
2435,5991,1.17086,0
2435,6902,0.8685,0
2436,5616,0.588,0
2436,5909,0.69,0
2436,6745,0.742,0
2436,6807,1.16467,0
2436,6896,1.2256,0
2436,6970,0.97067,0
2436,6998,1.168,0
2436,7018,0.798,0
2437,4690,0.984,0
2437,4982,1.0852,0
2437,6762,1.2016,0
2437,7228,0.795,0
2438,5435,1.114,0
2438,6222,1.18,0
2438,6672,0.866,0
2438,7233,1.06667,0
2439,6417,0.91867,0
2439,6418,0.9925,0
2439,6419,1.1245,0
2439,6420,1.204,0
2440,4606,0.901,0
2440,6220,0.99333,0
2440,6944,0.99,0
2440,7243,1.2608,0
2441,5005,0.793,0
2441,5996,0.98067,0
2441,6137,1.1704,0
2441,6301,0.793,0
2441,6615,1.0555,0
2441,6673,1.0056,0
2441,6680,0.884,0
2441,7010,1.22534,0
2442,5749,0.993,0
2442,6192,1.044,0
2442,6248,1.369,0
2442,6342,0.672,0
2442,6474,1.082,0
2442,6894,1.111,0
2442,7108,0.916,0
2442,7235,0.964,0
2443,4688,0.9488,0
2443,6832,0.85333,0
2443,6902,1.419,0
2443,7169,1.115,0
2443,7236,0.652,0
2443,7237,0.798,0
2444,4502,0.939,0
2444,5125,0.9415,0
2444,5455,1.14525,0
2444,6807,1.25625,0
2444,6851,0.97233,0
2444,6946,0.945,0
2444,6978,1.014,0
2444,7239,1.0264,0
2445,5260,1.006,0
2445,5991,1.3395,0
2445,6131,0.952,0
2445,6368,1.007,0
2445,6962,0.984,0
2445,7242,0.9985,0
2446,7182,1.14,0
2446,7244,1.1915,0
2446,7245,0.954,0
2446,7247,0.693,0
2447,6072,1.072,0
2447,6854,1.362,0
2447,7443,0.564,0
2447,7444,0.884,0
2448,4803,1.0875,0
2448,7014,1.324,0
2448,7095,0.843,0
2448,7249,0.708,0
2449,4781,1.011,0
2449,5378,1.2845,0
2449,6134,1.152,0
2449,6328,0.882,0
2449,6896,0.983,0
2449,7254,0.21,0
2450,4876,0.9995,0
2450,6213,1.198,0
2450,6724,1.274,0
2450,7060,1.356,0
2450,7101,0.713,0
2450,7193,1.247,0
2450,7206,0.8525,0
2450,7250,1.01433,0
2450,7251,1.1215,0
2450,7252,0.8465,0
2450,7283,1.122,0
2451,4982,0.942,0
2451,5412,0.89867,0
2451,6222,0.802,0
2451,6962,1.17161,0
2451,6970,0.9745,0
2451,7169,1.3455,0
2451,7208,1.01,0
2451,7253,0.946,0
2452,5956,1.1765,0
2452,6206,0.97167,0
2452,6208,0.982,0
2452,6621,0.98434,0
2452,6736,1.34833,0
2452,6947,1.02563,0
2452,7051,0.93733,0
2452,7137,0.6735,0
2452,7217,1.0995,0
2452,7314,0.95066,0
2453,4791,0.8825,0
2453,5013,0.93168,0
2453,5680,1.08475,0
2453,6342,1.074,0
2453,6445,0.68725,0
2453,6474,1.177,0
2453,6715,0.876,0
2453,6773,1.22891,0
2453,6774,1.19016,0
2453,6908,1.08553,0
2453,7077,0.925,0
2453,7244,1.397,0
2453,7273,0.71125,0
2453,7324,1.098,0
2453,7373,0.98175,0
2453,7421,1.0235,0
2454,4863,0.898,0
2454,5752,1.2188,0
2454,5988,0.8195,0
2454,5996,0.77133,0
2454,6211,0.9,0
2454,6667,1.25233,0
2454,6680,1.1875,0
2454,7010,1.12925,0
2455,7248,1.15,0
2455,7256,0.96867,0
2455,7257,0.945,0
2455,7258,1.07233,0
2456,6774,0.938,0
2456,7270,1.248,0
2456,7271,0.69,0
2456,7272,1.01,0
2456,7273,1.113,0
2456,7274,1.25,0
2456,7275,0.844,0
2456,7276,0.997,0
2457,6134,1.2705,0
2457,6221,1.089,0
2457,7253,1.0345,0
2457,7260,0.909,0
2458,5413,0.9435,0
2458,7261,0.741,0
2458,7262,1.622,0
2459,5847,0.864,0
2459,7264,0.96683,0
2459,7265,1.2575,0
2459,7266,1.05133,0
2460,4876,1.2445,0
2460,5004,1.1265,0
2460,6213,0.776,0
2460,6551,0.9215,0
2460,7252,0.892,0
2460,7267,0.784,0
2460,7268,1.2972,0
2460,7269,0.704,0
2461,6298,1.27784,0
2461,6854,1.009,0
2461,7234,1.00733,0
2461,7281,0.793,0
2462,4908,1.1645,0
2462,5727,0.924,0
2462,7028,1.19931,0
2462,7282,0.715,0
2463,4501,1.342,0
2463,6343,1.146,0
2463,7287,0.732,0
2463,7288,0.701,0
2464,5412,1.178,0
2464,6737,1.16117,0
2464,7303,0.862,0
2464,7304,0.86733,0
2465,7077,1.2465,0
2465,7291,1.147,0
2465,7293,0.596,0
2465,7296,1.085,0
2466,4791,1.475,0
2466,5607,0.881,0
2466,5680,1.37267,0
2466,6468,0.8525,0
2466,7218,1.084,0
2466,7380,0.504,0
2467,4602,0.538,0
2467,4674,0.975,0
2467,4688,1.146,0
2467,6134,1.20259,0
2467,6998,0.948,0
2467,7018,0.906,0
2467,7039,1.1196,0
2467,7157,0.564,0
2468,4781,1.102,0
2468,4907,0.746,0
2468,5909,1.245,0
2468,6131,0.784,0
2468,6220,1.08883,0
2468,6368,1.07567,0
2468,7179,0.682,0
2468,7251,1.18,0
2469,5974,0.922,0
2469,6680,1.086,0
2469,6736,1.1935,0
2469,7220,0.9896,0
2470,6248,0.744,0
2470,7229,1.14,0
2470,7274,0.993,0
2470,7275,1.0932,0
2471,4494,0.8715,0
2471,4608,1.2774,0
2471,4991,0.9946,0
2471,5310,0.85067,0
2471,5378,1.10043,0
2471,5973,1.07316,0
2471,5988,0.97533,0
2471,5991,1.05175,0
2471,5995,0.9735,0
2471,6137,1.132,0
2471,6615,0.92166,0
2471,6651,1.10667,0
2471,6665,1.17588,0
2471,6667,1.063,0
2471,6902,1.07533,0
2471,7533,0.9975,0
2472,4411,0.9025,0
2472,4494,1.2955,0
2472,4863,0.978,0
2472,5310,1.0784,0
2472,5422,1.10067,0
2472,5752,1.14583,0
2472,5974,0.854,0
2472,5991,1.06825,0
2472,5995,1.068,0
2472,6094,1.0608,0
2472,6211,0.86867,0
2472,6615,1.2025,0
2472,6667,1.12933,0
2472,6902,1.1695,0
2472,7010,1.063,0
2472,7020,0.778,0
2473,6445,1.1285,0
2473,6715,1.2875,0
2473,7285,0.775,0
2474,6817,0.96733,0
2474,7217,1.17277,0
2474,7289,0.666,0
2474,7290,1.24784,0
2475,5293,0.9505,0
2475,5680,1.25454,0
2475,6468,0.76384,0
2475,7170,1.15734,0
2476,4579,1.336,0
2476,5582,0.8861,0
2476,6593,1.0732,0
2476,7178,1.10217,0
2476,7298,1.00943,0
2476,7299,1.1055,0
2476,7300,0.96433,0
2476,7301,1.12825,0
2477,4579,1.2976,0
2477,7178,1.0992,0
2477,7299,0.957,0
2477,7301,0.502,0
2478,6587,0.9538,0
2478,6618,0.94667,0
2478,6619,1.13405,0
2478,6621,1.20429,0
2478,6789,1.05563,0
2478,6947,0.872,0
2478,7081,0.905,0
2478,7302,0.98933,0
2479,6206,1.445,0
2479,7305,0.954,0
2479,7306,1.035,0
2479,7307,0.695,0
2480,4791,1.02867,0
2480,5680,1.11429,0
2480,6010,1.09733,0
2480,7077,0.845,0
2481,5956,1.499,0
2481,7309,0.643,0
2482,4803,1.4676,0
2482,4863,1.30266,0
2482,4869,1.27018,0
2482,5258,1.1556,0
2482,5680,0.951,0
2482,6282,0.4785,0
2482,6396,1.034,0
2482,6474,1.23888,0
2482,6715,1.1495,0
2482,6774,1.08689,0
2482,7153,0.564,0
2482,7187,1.29434,0
2482,7251,1.117,0
2482,7274,1.06933,0
2482,7334,0.857,0
2482,7336,1.049,0
2482,7337,0.586,0
2482,7338,0.868,0
2482,7342,0.53667,0
2483,7314,1.3105,0
2483,7315,0.84125,0
2483,7316,0.591,0
2483,7317,1.146,0
2484,7319,0.906,0
2484,7320,1.289,0
2485,6208,1.2696,0
2485,6558,1.037,0
2485,6630,0.872,0
2485,6799,0.802,0
2485,6801,0.99,0
2485,7137,1.16868,0
2485,7321,0.731,0
2486,6422,1.076,0
2486,7323,0.609,0
2486,7324,1.34034,0
2486,7325,0.879,0
2488,7051,1.32966,0
2488,7320,1.1108,0
2488,7332,0.661,0
2488,7333,0.709,0
2489,4602,0.899,0
2489,5422,1.1865,0
2489,6807,0.93,0
2489,7175,1.044,0
2490,4982,0.99925,0
2490,6220,0.882,0
